CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
693,0,57,9,0.0,2,1,1,135502.77
465,1,41,9,117221.15,1,1,0,168280.95
555,1,27,5,0.0,2,0,0,96398.51
548,0,36,3,0.0,1,1,0,65996.9
720,0,43,10,110822.9,1,0,0,72861.94
613,1,42,7,115076.06,1,1,1,79323.61
702,1,28,1,103033.83,1,1,1,40321.87
640,0,46,3,0.0,1,1,1,156260.08
741,0,44,7,0.0,2,1,1,190534.76
653,1,31,2,154741.45,2,0,0,25183.01
605,0,51,3,136188.78,1,1,1,67110.59
728,0,35,8,125884.95,2,1,0,54359.02
636,0,32,8,0.0,2,1,0,138555.46
657,1,25,2,171770.55,1,1,0,22745.5
618,1,34,5,134954.53,1,1,1,151954.39
514,1,43,1,95556.31,1,0,1,199273.98
742,0,41,4,92805.72,1,0,1,73743.95
598,0,34,4,0.0,2,0,0,60894.26
420,0,55,4,91893.32,1,1,0,144870.28
782,0,35,4,0.0,1,1,1,119565.34
579,1,28,4,0.0,2,1,1,176925.69
685,0,25,10,128509.63,1,1,0,121562.33
648,1,55,1,81370.07,1,0,1,181534.04
649,0,41,4,115897.73,1,1,0,143544.48
539,1,38,6,0.0,1,1,1,152880.07
804,1,24,3,0.0,2,1,0,173195.33
850,1,31,6,67996.23,2,0,0,50129.87
725,1,40,8,104149.66,1,1,0,62027.9
499,0,21,3,176511.08,1,1,1,153920.22
635,1,29,2,0.0,2,0,0,117173.8
622,0,46,4,107073.27,2,1,1,30984.59
671,1,34,7,106603.74,2,1,1,26387.71
850,1,30,2,0.0,2,0,1,27937.12
635,0,28,3,81623.67,2,1,1,156791.36
463,0,35,2,0.0,2,1,1,1950.93
577,1,43,6,0.0,2,1,1,149457.81
646,0,45,3,47134.75,1,1,1,57236.44
624,1,33,6,66220.17,1,0,1,170819.01
548,0,37,9,0.0,2,0,0,98029.58
516,0,43,2,112773.73,2,1,1,139366.58
663,1,52,0,136298.65,1,1,0,144593.3
608,0,41,1,83807.86,1,0,1,112542.58
667,1,34,5,0.0,2,1,1,102908.63
536,1,40,9,0.0,2,1,1,11959.03
726,0,56,8,123110.9,3,0,1,130113.78
705,0,31,9,110941.93,2,1,0,163484.8
721,1,43,3,88798.34,1,0,0,45610.63
835,0,56,2,0.0,2,1,1,39820.13
590,0,40,2,117641.43,2,0,0,92198.05
676,0,34,1,63095.01,1,1,1,40645.81
754,1,28,8,0.0,2,1,1,52615.62
779,1,27,1,0.0,2,1,1,190623.02
558,1,40,4,161766.87,1,0,0,92378.54
723,1,34,5,0.0,2,0,1,12092.03
695,1,28,5,171069.39,2,1,1,88689.4
754,0,39,3,160761.41,1,1,1,24156.03
651,1,34,3,0.0,2,1,1,105599.65
443,0,35,9,108308.0,1,1,0,129031.19
598,0,40,2,171178.25,1,1,0,137980.58
850,1,34,8,199229.14,1,0,0,68106.29
660,1,28,2,170890.05,2,1,0,41758.9
547,0,30,9,72392.41,1,1,0,77077.14
682,1,44,3,115282.3,1,0,0,23766.4
673,1,47,1,183579.54,2,0,1,34047.54
668,0,37,6,167864.4,1,1,0,115638.29
556,1,33,3,124213.36,2,1,0,62627.55
806,1,34,2,96152.68,2,1,0,143711.02
635,1,46,8,0.0,2,1,1,60739.16
568,1,26,1,112930.28,2,1,0,22095.73
717,1,38,7,97459.06,1,0,0,189175.71
572,1,31,5,98108.79,1,0,1,119996.95
645,0,41,2,138881.04,1,1,0,129936.53
701,1,43,2,0.0,2,1,1,165303.79
482,0,35,5,147813.05,2,0,0,109029.72
592,1,42,1,147249.29,2,1,1,63023.02
646,0,29,4,105957.44,1,1,0,15470.91
695,1,63,1,146202.93,1,1,1,126688.83
707,1,44,3,0.0,2,1,1,135077.01
629,0,37,6,129101.3,1,1,1,23971.33
581,0,37,10,104255.03,1,1,0,86609.37
827,0,47,8,143001.5,2,1,0,108977.5
682,1,30,4,0.0,1,0,1,161465.31
604,0,26,3,0.0,2,1,0,155248.62
687,0,31,2,0.0,2,0,1,145411.39
593,0,39,8,151391.68,1,1,0,27274.6
766,1,27,5,126285.73,1,1,0,177614.17
647,1,35,3,192407.97,1,1,1,40145.28
760,1,34,6,121303.77,2,1,1,59325.21
711,1,64,4,0.0,2,1,1,3185.67
580,0,56,1,131368.3,1,1,0,106918.67
556,0,43,4,125890.72,1,1,1,74854.97
666,0,59,5,0.0,2,1,1,185123.09
709,0,36,7,0.0,1,0,1,42085.58
611,1,49,3,0.0,2,1,1,142917.54
685,1,58,1,104796.54,1,1,1,154181.41
554,0,30,9,0.0,2,1,1,40320.3
720,0,37,8,156282.79,1,1,0,45985.52
512,1,36,1,0.0,1,0,1,135482.26
570,1,38,1,127201.58,1,1,0,147168.28
624,0,35,7,119656.45,2,1,1,4595.05
620,1,41,0,97925.11,1,1,0,85000.32
716,1,33,2,0.0,2,1,1,92916.53
529,1,34,9,0.0,1,1,1,93208.22
571,0,31,3,0.0,2,1,1,194667.92
659,1,31,7,149620.88,2,1,1,104533.51
782,0,33,2,94493.03,1,0,1,101866.39
579,0,59,3,148021.12,1,1,1,74878.22
747,1,41,9,0.0,1,1,0,32430.94
627,1,41,5,100880.76,1,0,1,134665.25
641,1,32,7,0.0,2,1,1,24267.28
788,0,57,8,93716.72,1,1,1,180150.49
590,1,31,8,112211.61,1,1,0,26261.42
790,0,26,4,141581.71,2,0,0,98309.27
606,1,35,2,132164.26,1,0,1,164815.59
712,1,53,6,134729.99,2,1,1,132702.64
850,1,36,7,0.0,1,1,1,40812.9
571,1,33,3,71843.15,1,1,0,26772.04
608,1,45,4,0.0,2,0,0,36697.48
687,1,41,10,134318.21,2,1,1,198064.52
684,0,63,3,81245.79,1,1,0,69643.31
557,1,42,6,177822.03,1,1,0,150944.31
776,0,31,5,0.0,2,1,0,92647.94
524,1,40,2,180516.9,1,1,0,180002.42
712,0,44,2,0.0,2,0,0,45738.94
603,1,31,1,129743.75,1,1,0,109145.2
575,0,26,7,0.0,2,1,0,112507.63
701,1,51,9,0.0,2,0,0,61961.57
715,0,31,2,112212.14,2,1,1,181600.72
551,1,52,1,0.0,1,0,0,63584.55
628,0,29,9,71996.29,1,1,1,34857.46
554,0,26,7,92606.86,2,1,0,192709.69
598,1,35,8,114212.6,1,1,1,74322.85
516,1,33,7,115195.58,1,1,1,11205.5
598,1,34,0,104488.17,1,0,1,43249.67
698,0,31,8,185078.26,1,0,0,115337.74
777,0,34,5,96693.66,1,1,1,172618.52
580,1,67,3,153946.14,1,1,1,7418.92
622,1,40,4,99799.76,2,1,0,197372.13
534,0,55,8,116973.26,3,1,0,122066.5
675,0,38,1,104016.88,1,0,0,22068.83
669,0,35,4,108269.2,2,1,0,174969.92
777,0,53,10,0.0,2,1,0,189992.97
774,1,49,1,142767.39,1,1,1,8214.41
676,1,30,1,128207.23,1,1,1,55400.17
651,1,45,1,0.0,1,1,0,67740.08
598,1,44,8,0.0,2,1,0,148487.9
695,0,23,1,0.0,2,1,1,141756.32
451,0,36,2,0.0,2,1,1,180142.42
564,1,42,7,99824.45,1,1,1,36721.4
791,0,42,10,113657.41,2,0,1,139946.68
685,1,31,7,122449.31,2,1,1,180769.55
765,1,44,6,0.0,2,1,1,159899.97
750,1,22,5,0.0,2,0,1,105125.65
727,1,47,7,0.0,2,1,0,193305.35
681,1,38,3,0.0,2,1,1,112491.96
641,0,26,4,91547.84,2,0,1,28157.34
639,0,60,5,162039.78,1,1,1,84361.72
738,0,29,9,139106.19,1,1,0,141872.05
559,1,28,3,141099.43,1,1,1,15607.27
569,0,42,9,146100.75,1,1,0,32574.01
544,0,26,6,0.0,1,1,0,100200.4
515,0,37,0,196853.62,1,1,1,132770.11
654,1,42,7,99263.09,1,1,1,67607.9
587,1,40,5,138241.9,2,1,0,159418.1
682,1,32,2,105163.88,2,1,1,164170.46
483,1,29,9,0.0,1,1,1,81634.45
727,1,36,6,140418.81,1,1,1,113033.73
498,0,44,2,120702.67,2,1,1,98175.74
781,0,42,3,156555.54,1,1,1,175674.01
540,1,25,5,116160.23,1,1,0,13411.67
648,0,50,9,102535.57,1,1,1,189543.19
668,1,43,1,147167.25,1,0,0,141679.73
654,0,29,4,96974.97,1,0,1,141404.07
643,0,51,2,105229.53,1,1,0,34967.75
762,0,19,6,0.0,2,1,0,55500.17
697,1,42,9,132739.26,2,0,0,174667.65
588,0,36,2,0.0,2,1,0,92536.0
727,0,52,1,154733.97,1,1,0,80259.67
542,1,38,8,65942.26,1,1,1,68093.23
622,0,52,9,111973.97,1,1,1,162756.29
611,1,53,3,83568.26,1,0,0,1235.49
621,1,39,6,0.0,2,1,1,58883.91
524,1,32,1,144875.71,1,0,0,187740.04
700,0,34,2,76322.69,1,1,0,128136.29
600,0,27,3,0.0,2,0,1,125698.97
706,1,42,9,0.0,2,1,1,28714.34
731,0,49,4,88826.07,1,1,1,33759.41
712,0,79,5,108078.56,1,1,1,174118.93
551,1,42,2,139561.46,1,1,0,43435.43
571,0,38,6,107193.82,2,0,0,38962.94
554,0,39,10,160132.75,1,1,0,32824.15
706,0,29,6,185544.36,1,1,0,171037.63
536,0,22,5,89492.62,1,0,0,42934.43
682,1,41,6,0.0,2,0,1,134158.09
704,1,33,3,0.0,2,1,0,73018.74
730,1,34,5,122453.37,2,1,0,138882.98
599,1,33,4,51690.89,1,1,0,111622.76
665,0,42,2,156371.61,2,0,1,156774.94
594,1,37,2,0.0,2,0,1,95864.5
501,0,29,8,0.0,2,1,0,112664.24
586,1,38,2,136858.42,1,0,1,189143.94
654,0,35,2,90865.8,1,1,1,86764.46
583,1,47,5,102562.23,1,1,0,92708.1
653,1,31,9,143321.97,1,1,0,83679.46
625,1,26,3,130483.95,1,1,0,122810.53
666,1,74,7,105102.5,1,1,1,46172.47
703,0,38,9,99167.54,1,1,0,65720.92
577,1,42,9,0.0,1,1,0,74077.91
644,1,32,3,136659.74,1,1,1,14187.78
657,0,27,8,0.0,2,0,0,6468.24
613,1,37,3,171653.17,1,0,1,5353.12
632,1,42,4,126115.6,1,1,0,100998.5
690,0,26,2,0.0,2,1,1,93255.85
516,1,32,3,145166.09,2,0,0,111421.45
573,1,40,7,147754.68,1,1,1,110454.46
757,1,30,6,105128.85,2,1,1,62972.13
741,1,36,8,116993.43,2,1,0,168816.22
580,1,37,9,0.0,2,0,1,77108.66
721,1,36,1,155176.83,2,1,1,49653.37
577,1,35,5,110080.3,1,1,1,109794.31
555,1,37,9,124969.13,1,1,0,60194.05
712,1,34,8,114088.32,1,1,0,92794.61
719,1,36,3,155423.17,1,1,1,199841.32
775,1,52,8,109922.61,1,1,1,96823.32
623,0,35,5,0.0,2,1,0,101192.08
600,1,36,4,0.0,2,1,0,143635.36
652,0,34,6,97435.85,2,1,1,104331.76
627,0,55,2,159441.27,1,1,0,100686.11
847,1,51,5,97565.74,1,0,0,144184.06
682,0,48,7,0.0,2,1,0,65069.03
605,1,41,10,0.0,2,0,1,97213.09
577,0,39,4,0.0,2,1,0,91366.42
731,0,38,10,123711.73,2,1,0,171340.68
656,1,36,8,97786.08,2,0,1,21478.36
589,0,27,4,0.0,2,1,0,144181.48
814,1,49,8,0.0,2,0,0,157822.54
793,0,33,0,0.0,1,0,0,175544.02
651,1,41,1,90218.11,1,1,0,174337.68
708,0,23,4,71433.08,1,1,0,103697.57
757,1,38,0,0.0,1,1,0,83263.06
730,0,33,7,130367.87,1,1,0,15142.1
850,1,31,6,82613.56,2,1,0,149170.92
638,1,48,2,0.0,2,1,1,7919.08
604,0,71,2,0.0,2,1,1,49506.82
430,0,38,8,153058.64,1,1,0,99377.27
573,1,46,3,65269.23,1,0,1,189988.65
553,0,39,1,142876.98,2,1,0,44363.42
485,0,21,5,113157.22,1,1,1,54141.5
540,0,31,7,0.0,1,0,1,183051.6
665,1,41,8,0.0,2,1,0,132152.32
630,1,39,10,105473.74,1,0,0,58854.88
712,0,49,5,154776.42,2,0,0,196257.68
492,0,49,8,0.0,1,1,1,182865.09
835,1,38,7,86824.09,1,0,0,175905.97
698,0,64,1,169362.43,1,1,0,84760.32
625,1,37,1,177069.24,2,1,1,96088.54
690,1,47,2,0.0,2,1,0,151375.73
795,1,32,2,117265.21,1,1,1,198317.23
759,0,46,2,0.0,1,1,1,138380.11
781,0,48,9,82794.18,1,1,0,124720.68
600,1,37,1,142663.46,1,0,1,88669.89
777,0,42,5,147531.82,1,1,1,38819.45
733,1,34,3,100337.96,3,1,0,48559.19
834,1,40,7,0.0,2,0,0,45038.74
667,0,37,5,92171.35,3,1,0,178106.34
726,1,30,7,92847.59,1,1,0,146154.06
477,0,30,6,131286.46,1,1,0,194144.45
743,1,41,7,0.0,1,1,0,163736.09
842,0,44,2,112652.08,2,1,0,126644.98
621,0,31,8,100375.39,1,1,1,90384.26
530,1,37,8,0.0,2,1,1,287.99
652,1,31,1,132862.59,1,0,0,158054.49
598,1,38,1,101487.18,1,1,1,75959.1
729,1,44,5,0.0,2,0,1,9200.54
710,1,23,6,0.0,2,1,1,134188.11
681,1,36,5,141952.07,1,1,1,185144.08
676,0,64,4,116954.32,1,1,1,91149.48
758,1,32,4,162657.64,2,1,1,115525.13
523,0,26,4,0.0,2,1,0,185488.81
759,1,30,4,101802.67,1,0,0,8693.8
523,1,35,8,138782.76,1,1,1,186118.93
758,0,34,3,0.0,2,1,1,124226.16
497,1,27,7,149400.27,1,0,0,167522.19
584,1,35,3,146311.58,1,1,1,105443.47
430,0,66,6,135392.31,2,1,1,172852.06
776,1,39,2,104349.45,1,0,0,79503.05
770,0,46,5,141788.63,2,0,0,164967.21
738,1,44,2,0.0,2,1,0,43018.82
688,1,26,8,146133.39,1,1,1,175296.76
730,0,27,7,0.0,2,1,0,144099.48
633,0,29,7,169988.35,1,1,0,4272.0
713,0,47,1,0.0,1,1,0,107825.08
835,0,29,10,130420.2,2,0,0,106276.55
580,0,57,0,136820.99,1,0,1,108528.74
547,1,49,8,121537.71,2,1,0,46521.45
528,1,39,0,127631.62,1,0,1,22197.8
715,1,38,2,96798.79,2,1,1,4554.67
630,1,50,1,81947.76,1,0,1,63606.22
507,0,29,6,0.0,2,0,1,94780.9
703,0,32,6,0.0,2,0,0,33606.52
745,1,47,5,0.0,2,0,0,145789.71
718,1,48,9,0.0,2,1,1,72105.63
588,1,59,4,0.0,2,1,1,27435.41
712,0,29,7,147199.07,1,1,1,84932.4
507,1,40,3,120105.43,1,1,0,92075.01
596,1,34,4,99441.21,2,0,1,4802.27
679,1,42,2,0.0,1,1,1,168294.27
719,0,40,9,0.0,2,1,0,182224.14
697,0,33,1,87347.7,1,1,0,172524.51
664,1,54,8,0.0,1,1,1,162719.69
679,0,40,7,0.0,2,1,1,163757.29
835,1,23,9,0.0,1,1,0,19793.73
509,1,18,7,102983.91,1,1,0,171770.58
696,1,40,3,153639.11,1,1,1,138351.68
694,1,31,4,141989.27,2,1,0,26116.82
748,0,41,2,91621.69,1,1,1,71139.31
645,1,25,1,157404.02,2,1,0,93073.04
621,1,31,7,136658.61,1,1,1,148689.13
653,0,25,2,158266.42,3,1,1,199357.24
602,1,49,0,191808.73,1,0,0,97640.2
601,0,33,7,114430.18,2,1,1,153012.13
573,1,41,5,0.0,2,0,1,14479.29
710,1,62,3,131078.42,2,1,0,119348.76
805,0,39,5,165272.13,1,1,0,14109.85
726,1,28,2,0.0,1,0,0,98060.51
794,0,41,7,176845.41,3,1,0,166526.26
648,0,37,7,138503.51,2,1,0,57215.85
545,1,33,1,132527.9,2,0,1,107429.71
638,0,39,0,122501.28,2,1,1,95007.8
664,1,26,7,116244.14,2,1,1,95145.14
824,0,38,3,0.0,2,1,0,192800.25
596,1,47,5,140187.1,2,1,1,174311.3
673,1,39,7,82255.51,2,1,0,109545.56
503,0,37,8,0.0,2,1,1,97893.32
567,0,41,1,0.0,2,1,0,3414.72
622,0,26,8,0.0,2,1,1,124964.82
672,0,28,6,0.0,1,0,1,8814.69
515,0,58,2,131852.81,1,1,0,81436.68
675,0,61,5,62055.17,3,1,0,166305.16
557,1,57,1,120043.13,1,1,0,132370.75
791,0,52,7,0.0,1,1,1,122782.5
651,1,47,2,0.0,2,1,1,119808.64
567,1,54,9,96402.96,1,0,0,52035.29
699,1,36,6,147137.74,1,1,1,33687.9
504,1,32,8,170291.22,2,0,1,15658.99
742,1,35,5,136857.0,1,0,0,84509.57
579,1,36,9,129829.59,1,1,1,60906.12
528,1,23,7,104744.89,1,1,0,170262.97
717,0,64,10,98362.35,2,1,1,21630.21
706,1,38,5,163034.82,2,1,1,135662.17
618,0,54,4,118449.21,1,1,1,133573.29
796,1,51,6,0.0,2,0,1,194733.28
502,1,33,7,0.0,2,0,1,4082.52
539,1,37,2,127609.59,1,1,0,98646.22
525,0,23,5,0.0,2,1,0,160249.1
619,1,44,3,116967.68,1,1,0,5075.17
665,1,28,8,137300.23,1,1,0,90174.83
831,0,44,10,0.0,1,0,1,47729.33
758,0,34,1,154139.45,1,1,1,60728.89
517,1,62,1,43772.66,3,1,0,187756.24
736,1,54,7,111729.47,2,0,1,84920.49
567,1,35,8,153137.74,1,1,0,88659.07
730,0,62,2,0.0,2,1,1,162889.1
684,0,41,6,135203.81,2,1,1,121967.88
608,0,28,9,0.0,2,1,1,125062.02
638,0,33,5,129335.65,1,1,1,56585.2
761,0,33,6,138053.79,2,1,0,148779.41
539,0,38,8,82407.51,1,1,0,13123.41
614,0,37,6,96340.81,2,1,1,139377.24
538,0,32,2,0.0,1,1,1,80130.54
642,0,41,7,115171.71,1,1,1,37674.47
618,0,40,0,0.0,1,1,0,119059.13
680,1,34,3,143292.95,1,1,0,66526.01
553,0,25,7,128524.19,2,1,0,20682.46
678,1,26,5,111128.04,1,1,0,60941.27
741,1,52,1,171236.3,2,0,0,21834.4
757,0,44,9,0.0,2,1,0,177528.92
727,0,26,9,121508.28,1,1,1,146785.44
758,0,42,7,0.0,2,0,1,76209.56
612,0,33,0,64900.32,2,1,0,102426.12
806,1,31,10,138653.51,1,1,0,190803.37
470,0,48,6,140576.11,1,1,1,116971.05
671,0,48,8,115713.84,2,0,0,83210.84
689,0,55,4,0.0,2,1,1,58442.25
731,1,46,10,0.0,2,1,0,153015.42
697,0,48,2,108128.96,2,1,1,103944.37
681,1,34,7,0.0,2,0,0,130686.59
470,0,25,8,127974.06,2,1,1,183259.35
780,0,33,6,145580.61,1,1,1,154598.56
510,0,52,6,191665.21,1,1,1,131312.56
746,1,24,10,68781.82,1,0,1,47997.39
673,0,34,8,42157.08,1,1,0,20598.59
527,1,58,3,137318.42,1,1,1,126144.96
661,1,44,1,141136.62,1,1,0,189742.78
659,1,31,4,118342.26,1,0,0,161574.19
698,0,50,1,0.0,4,1,0,88566.9
697,0,25,4,165686.11,2,1,0,15467.98
755,0,38,1,82083.52,1,0,1,10333.78
554,0,45,4,0.0,2,1,1,193412.05
720,1,23,0,187861.18,2,1,1,104120.17
582,1,25,9,148042.97,2,1,0,52341.15
612,1,42,5,141927.1,1,1,1,43018.98
451,0,31,7,140931.82,1,0,1,20388.77
519,1,36,9,0.0,2,0,1,145562.4
767,0,35,2,0.0,2,0,0,144251.38
847,0,35,5,111743.43,1,1,1,183584.14
712,0,37,1,106881.5,2,0,0,169386.81
611,0,61,3,131583.59,4,0,1,66238.23
643,1,34,3,83132.09,1,1,1,21360.88
474,1,26,6,0.0,2,0,0,152491.22
850,0,36,3,169025.83,1,1,0,174235.06
718,0,31,0,118100.59,2,1,0,103165.15
548,0,36,2,108913.84,2,1,1,140460.01
595,0,32,0,92466.21,1,1,0,4721.3
550,1,62,7,80927.56,1,0,1,64490.67
689,1,40,2,0.0,2,1,1,164768.82
637,0,36,10,145750.45,2,1,1,96660.76
669,1,26,4,0.0,2,1,1,197594.34
660,1,35,7,0.0,2,1,0,13218.6
726,0,51,8,107494.86,2,1,0,140937.91
715,0,38,0,0.0,2,1,1,332.81
637,0,55,1,123378.2,1,1,0,81431.99
520,0,35,4,115680.81,1,1,1,90280.7
725,1,66,4,86459.8,1,1,1,141476.56
678,0,55,5,0.0,1,0,1,196794.11
821,1,42,3,87807.29,2,1,1,64613.81
665,0,32,10,0.0,1,1,1,22487.45
521,0,39,6,0.0,2,0,1,27375.15
850,1,39,4,127771.35,2,0,1,151738.54
658,0,40,7,140596.95,1,0,1,135459.02
753,1,32,6,177729.13,1,1,1,161642.08
652,0,40,4,79927.36,2,1,1,33524.6
674,1,37,3,0.0,1,1,0,158049.9
587,0,44,5,125584.17,2,1,1,41852.24
652,0,37,9,145219.3,1,1,0,159132.83
617,1,34,1,61687.33,2,1,0,105965.25
600,0,37,4,0.0,3,1,0,7312.25
742,0,35,2,79126.17,1,1,1,126997.53
709,0,32,7,0.0,2,1,1,199418.02
710,1,33,10,118327.17,2,1,1,192928.82
757,1,57,3,89079.41,1,1,1,53179.21
571,1,40,10,112896.86,1,1,1,121402.53
526,1,50,5,124233.24,1,0,1,159456.87
473,1,48,8,0.0,2,1,0,71139.8
717,0,28,1,90537.16,1,0,1,74800.99
632,1,41,8,127205.32,4,1,0,93874.87
675,0,29,8,121326.42,1,1,0,133457.52
642,1,34,8,0.0,1,1,0,72085.1
733,1,48,5,0.0,1,0,1,117830.57
502,0,64,3,139663.37,1,0,1,100995.11
731,0,26,3,0.0,2,1,0,37697.29
785,1,41,7,0.0,2,1,1,199108.88
850,1,37,9,122506.38,1,0,1,199693.84
723,1,38,6,0.0,2,1,1,94415.6
777,0,37,10,121532.17,2,1,1,73464.88
845,0,28,9,0.0,2,1,1,56185.98
751,1,54,9,156367.6,2,0,1,116179.92
540,1,67,1,88382.01,1,0,1,59457.0
727,1,32,1,59271.82,1,1,1,46019.43
736,0,63,10,0.0,2,0,1,502.7
757,1,36,7,144852.06,1,0,0,130861.95
662,1,29,5,147092.65,1,1,0,10928.3
677,1,28,0,143988.0,2,1,0,8755.69
506,1,50,3,0.0,2,1,0,12016.79
625,1,41,6,97663.16,2,1,0,57128.78
631,1,29,7,0.0,2,0,1,125877.22
850,1,33,0,124781.67,1,0,1,33700.52
732,0,29,1,154333.82,1,1,1,138527.56
428,0,62,1,107735.93,1,0,1,58381.77
722,0,32,4,0.0,2,1,1,113666.48
601,1,42,1,98495.72,1,1,0,40014.76
607,0,21,0,0.0,2,1,0,116106.52
726,0,33,7,99046.31,2,1,1,56053.06
592,1,38,8,0.0,2,1,0,180426.2
581,1,37,7,0.0,2,1,1,74320.75
613,0,50,5,101242.98,2,1,0,12493.61
581,0,31,6,0.0,2,1,0,188377.21
850,1,38,7,101985.81,2,0,0,43801.27
674,0,36,6,100762.64,1,1,0,182156.86
699,1,37,10,0.0,2,0,0,83263.04
705,0,48,1,156848.13,2,1,1,99475.95
653,0,38,9,149571.94,1,1,0,118383.18
850,1,37,4,126872.6,1,1,0,197266.58
655,0,78,2,0.0,2,0,1,188435.38
684,1,41,2,119782.72,2,0,0,120284.67
626,1,33,8,0.0,2,1,0,138504.28
739,0,27,8,98926.4,1,1,1,106969.98
707,1,37,1,0.0,2,0,1,6035.51
556,1,42,0,115915.53,2,0,1,125435.47
676,1,38,8,0.0,2,1,1,133692.88
775,1,70,6,119684.88,2,1,1,74532.02
562,1,45,6,136855.24,1,1,0,46864.0
429,0,39,6,48023.83,1,1,0,74870.99
789,1,33,8,151607.56,1,1,0,4389.4
484,0,50,2,90408.16,2,0,0,48170.57
567,1,40,4,118628.8,1,0,0,91973.63
584,1,35,9,0.0,2,1,0,192381.21
648,0,28,8,90371.09,1,1,1,146851.73
436,1,45,3,104339.11,2,1,1,183540.22
670,0,31,2,57530.06,1,1,1,181893.31
706,1,34,8,0.0,2,1,1,37479.97
603,1,46,2,0.0,2,1,1,59563.49
768,0,26,5,51116.26,1,1,1,70454.79
625,0,51,7,136294.97,1,1,0,38867.46
790,1,26,5,0.0,1,1,0,20510.79
630,1,53,5,138053.67,1,0,1,114110.97
563,0,34,6,139810.34,1,1,1,152417.79
813,1,30,1,116416.94,1,0,1,85808.22
763,1,67,9,148564.66,1,0,1,87236.4
743,0,36,8,92716.96,1,1,1,33693.78
721,1,57,1,0.0,1,1,1,195940.96
618,1,32,5,133476.09,1,0,1,154843.4
614,1,44,6,0.0,2,0,1,104930.46
697,1,31,3,108805.42,2,0,1,123825.83
543,0,71,1,104308.77,1,1,1,25650.04
841,1,41,1,0.0,2,0,1,193093.77
780,1,76,10,121313.88,1,0,1,64872.33
681,1,30,2,128393.29,1,1,1,180593.45
603,1,31,4,0.0,2,0,1,9607.1
506,0,57,6,0.0,2,0,1,194421.12
760,1,34,2,0.0,2,1,0,164162.44
678,1,40,1,0.0,2,1,1,187343.4
774,1,40,9,93017.47,2,1,0,191608.97
791,1,31,1,130240.33,1,0,0,96546.55
754,1,65,1,136186.44,1,1,1,121529.59
592,1,31,7,124593.23,1,1,0,86079.67
680,1,44,3,0.0,2,1,0,86935.08
639,1,35,10,128173.9,2,1,0,59093.39
649,0,36,6,86607.39,1,0,0,19825.09
850,1,30,6,86449.39,1,1,1,188809.23
627,0,25,4,0.0,1,1,1,194313.93
606,1,31,10,0.0,2,1,0,195209.4
761,1,36,9,127637.92,1,1,1,81062.93
769,1,60,9,148846.39,1,1,0,192831.67
670,0,35,2,79585.96,1,0,1,198802.9
630,0,21,1,85818.18,1,1,1,133102.3
769,0,34,7,137239.17,1,1,1,71379.92
563,1,26,7,0.0,2,0,0,6139.74
652,1,58,6,0.0,2,0,1,170025.43
772,0,48,6,108736.52,1,1,0,184564.67
740,0,36,4,109044.6,1,0,0,94554.74
687,0,72,4,0.0,2,1,1,50267.69
439,1,52,3,96196.24,4,1,0,198874.52
676,1,20,1,80569.73,1,0,0,68621.98
506,0,41,3,57745.76,1,1,0,4035.46
612,0,42,10,75497.51,1,0,0,149682.78
746,1,30,1,112666.67,1,0,0,11710.4
664,0,41,5,0.0,1,1,1,152054.33
686,1,41,7,102749.72,1,0,1,194913.86
839,0,51,3,0.0,1,1,1,69101.23
630,1,67,5,0.0,2,1,1,27330.27
561,0,35,5,0.0,2,1,0,59981.62
680,1,34,9,0.0,2,1,1,95686.6
710,0,28,6,0.0,1,1,0,48426.98
698,1,27,6,125427.37,2,0,0,27654.44
651,1,38,2,0.0,3,1,0,67029.82
713,1,36,8,133889.35,1,1,1,143265.65
549,0,52,1,0.0,1,0,1,8636.05
719,0,33,7,0.0,2,1,0,20016.59
565,1,31,2,89558.39,2,1,1,4441.54
578,1,34,4,175111.11,1,1,1,74858.3
724,1,36,1,0.0,2,1,0,52462.25
408,0,84,8,87873.39,1,0,0,188484.52
758,1,56,1,0.0,2,1,1,10643.38
674,1,22,3,0.0,1,1,1,173940.59
773,1,25,1,124532.78,2,0,1,11723.57
437,0,43,6,0.0,1,1,0,148330.97
560,1,57,0,0.0,2,0,1,116781.71
603,0,24,3,0.0,1,1,1,198826.03
840,0,43,7,0.0,2,1,0,90908.95
700,0,26,2,0.0,2,0,0,50051.42
773,1,64,2,145578.28,1,0,1,186172.85
684,1,40,2,70291.02,1,1,1,115468.84
701,1,44,7,0.0,2,1,0,23425.78
743,0,34,1,131736.88,1,1,1,108543.21
575,1,41,2,100062.39,1,0,0,126307.25
804,1,25,7,108396.67,1,1,0,128276.95
730,1,42,4,0.0,2,0,1,85982.47
648,1,36,8,146943.38,2,1,1,130041.45
755,1,31,5,0.0,2,0,1,194660.78
613,0,30,5,131563.88,2,1,0,170638.98
730,0,22,9,65763.57,1,1,1,145792.01
679,1,39,5,0.0,2,1,1,100060.54
583,0,29,10,0.0,2,1,1,111285.85
746,1,47,8,142382.03,1,1,1,62086.62
650,0,45,9,152367.21,3,1,0,150835.21
794,0,37,9,0.0,2,1,0,68008.85
600,1,49,7,90218.9,1,1,0,91347.76
646,0,50,5,142644.64,2,1,1,142208.5
